prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes no enemies little blocks low elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_0.txt,1.5,0.45,1,1.0,117.83226499999999,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_1.txt,-1.0,0,-100,0.0,73.86519,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_2.txt,3.848242783537084,1.0,1,1.0,81.822325,-10,0.0
no pipes no enemies little blocks high elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_3.txt,1.904989897432272,0.57,-100,0.0,0.0,-20,0.0
no pipes no enemies some blocks low elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_4.txt,2.3951381785554013,0.72,-100,0.0,73.335843,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_5.txt,3.4079301567381393,1.0,1,1.0,87.06953,10,1.0
no pipes no enemies many blocks low elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_6.txt,1.1837455474886323,0.36,1,1.0,68.13327000000001,10,1.0
no pipes no enemies many blocks high elevation,1400,2.5,1726679077286,../sampling/generated_level/generated_level_1726679077286_7.txt,1.5350925639328301,0.46,1,1.0,83.38059000000001,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_8.txt,3.105691538991568,1.0,1,1.0,87.600415,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_9.txt,3.365882772940395,1.0,-100,0.0,0.2,-20,0.0
no pipes little enemies little blocks low elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_10.txt,3.540007689393944,1.0,-100,0.0,81.15892500000001,-20,0.0
no pipes little enemies little blocks high elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_11.txt,2.4447451259216155,0.73,1,1.0,96.652,10,1.0
no pipes little enemies some blocks low elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_12.txt,1.2145296256766842,0.36,1,1.0,81.7316,10,1.0
no pipes little enemies some blocks high elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_13.txt,3.9737792560615053,1.0,-100,0.0,102.158545,-10,0.0
no pipes little enemies many blocks low elevation,1400,2.5,1726679144240,../sampling/generated_level/generated_level_1726679144240_14.txt,1.303376531212182,0.39,-100,0.0,94.90044,-40,0.0
