prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes no enemies little blocks low elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_0.txt,2.93266663669758,0.88,1,1.0,75.708815,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_1.txt,2.6080658815506252,0.78,-100,0.0,81.18090000000001,-20,0.0
no pipes no enemies little blocks low elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_2.txt,3.641081289352801,1.0,1,1.0,84.074305,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_3.txt,3.195961204689539,1.0,-100,0.0,53.625805,10,1.0
no pipes no enemies some blocks low elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_4.txt,2.0023616709818772,0.6,1,1.0,87.41793000000001,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_5.txt,2.5942287160076827,0.78,1,1.0,62.85514,10,1.0
no pipes no enemies many blocks low elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_6.txt,1.0344415910789824,0.31,1,1.0,84.12423000000001,10,1.0
no pipes no enemies many blocks high elevation,1400,2.5,1726743130827,../sampling/generated_level/generated_level_1726743130827_7.txt,1.7945349489755946,0.54,1,1.0,87.2444,-30,0.0
no pipes little enemies little blocks low elevation,1400,2.5,1726743197819,../sampling/generated_level/generated_level_1726743197819_8.txt,2.1068347313207676,0.63,1,1.0,87.50196000000001,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726743197819,../sampling/generated_level/generated_level_1726743197819_9.txt,2.0062753482479465,0.6,1,1.0,66.63667,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726743197819,../sampling/generated_level/generated_level_1726743197819_10.txt,1.6052692816486627,0.48,1,1.0,110.42210000000001,-30,0.0
