prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes no enemies little blocks low elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_0.txt,2.462949178209391,0.74,1,1.0,64.89981499999999,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_1.txt,2.8104430577190236,0.84,1,1.0,87.681425,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_2.txt,3.9547933471489585,1.0,1,1.0,92.580425,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_3.txt,2.100442639177382,0.63,1,1.0,103.07588000000001,-10,0.0
no pipes no enemies some blocks low elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_4.txt,2.895304878726045,0.87,1,1.0,145.138385,-20,0.0
no pipes no enemies some blocks high elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_5.txt,2.834330527443288,0.85,1,1.0,98.926745,-50,0.0
no pipes no enemies many blocks low elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_6.txt,1.4981442521409913,0.45,-100,0.0,107.00148999999999,-10,0.0
no pipes no enemies many blocks high elevation,1400,2.5,1726569867375,../sampling/generated_level/generated_level_1726569867375_7.txt,2.3541675959884567,0.71,-100,0.0,158.67843,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_8.txt,2.0073788001869293,0.6,1,1.0,65.371155,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_9.txt,3.3398375509168736,1.0,1,1.0,88.08785499999999,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_10.txt,3.325725304361564,1.0,1,1.0,73.91785999999999,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_11.txt,3.4021539487359007,1.0,-100,0.0,81.51381,-20,0.0
no pipes little enemies some blocks low elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_12.txt,3.6517818938763793,1.0,1,1.0,126.190915,10,1.0
no pipes little enemies some blocks high elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_13.txt,2.617772894976575,0.79,1,1.0,93.56602,10,1.0
no pipes little enemies many blocks low elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_14.txt,2.5191171566611095,0.76,-100,0.0,20.6600395,-10,0.0
no pipes little enemies many blocks high elevation,1400,2.5,1726569935236,../sampling/generated_level/generated_level_1726569935236_15.txt,1.8745630451690196,0.56,1,1.0,85.531435,10,1.0
no pipes some enemies little blocks low elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_16.txt,1.9355832664331905,0.58,-100,0.0,74.28222999999998,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_17.txt,3.7332775094241892,1.0,-100,0.0,0.0,10,1.0
no pipes some enemies little blocks low elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_18.txt,2.2116148842226133,0.66,1,1.0,125.812225,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_19.txt,3.5031855289573492,1.0,1,1.0,79.67582,10,1.0
no pipes some enemies some blocks low elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_20.txt,2.835736713898602,0.85,1,1.0,104.04887500000001,10,1.0
no pipes some enemies some blocks high elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_21.txt,2.875861022967631,0.86,1,1.0,65.278787,10,1.0
no pipes some enemies many blocks low elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_22.txt,2.3591829878343695,0.71,1,1.0,70.29303499999999,-70,0.0
no pipes some enemies many blocks high elevation,1400,2.5,1726570003204,../sampling/generated_level/generated_level_1726570003204_23.txt,2.153988029677885,0.65,1,1.0,72.22124,-10,0.0
no pipes many enemies little blocks low elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_24.txt,3.8622282649490485,1.0,1,1.0,76.10887499999998,10,1.0
no pipes many enemies little blocks high elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_25.txt,0.10715762235841009,0.03,-100,0.0,50.682320000000004,-80,0.0
no pipes many enemies little blocks low elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_26.txt,0.38781287244859053,0.12,-100,0.0,69.599542,-30,0.0
no pipes many enemies little blocks high elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_27.txt,2.0991215291813314,0.63,-100,0.0,36.84662,-10,0.0
no pipes many enemies some blocks low elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_28.txt,0.9509931883625962,0.29,-100,0.0,68.07082,-40,0.0
no pipes many enemies some blocks high elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_29.txt,2.081163615197857,0.62,1,1.0,139.56810000000002,-10,0.0
no pipes many enemies many blocks low elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_30.txt,0.0005509260566076701,0.0,1,1.0,124.36504500000001,10,1.0
no pipes many enemies many blocks high elevation,1400,2.5,1726570071215,../sampling/generated_level/generated_level_1726570071215_31.txt,2.57390737083046,0.77,1,1.0,142.57299999999998,-30,0.0
little pipes no enemies little blocks low elevation,1400,2.5,1726570139153,../sampling/generated_level/generated_level_1726570139153_32.txt,3.1607576694222317,1.0,1,1.0,81.49681000000001,-30,0.0
little pipes no enemies little blocks high elevation,1400,2.5,1726570139153,../sampling/generated_level/generated_level_1726570139153_33.txt,2.1054110987641756,0.63,1,1.0,97.194505,10,1.0
little pipes no enemies some blocks low elevation,1400,2.5,1726570139153,../sampling/generated_level/generated_level_1726570139153_34.txt,3.4402939636331578,1.0,1,1.0,65.334285,-50,0.0
little pipes no enemies some blocks high elevation,1400,2.5,1726570139153,../sampling/generated_level/generated_level_1726570139153_35.txt,1.2682344398202057,0.38,1,1.0,104.08332500000002,-10,0.0
little pipes no enemies many blocks low elevation,1400,2.5,1726570139153,../sampling/generated_level/generated_level_1726570139153_36.txt,0.3872934636196921,0.12,-100,0.0,57.569105,-40,0.0
